step,0,1,2,3,4,5,6,7
4037,0,90.3536,0,0,85.03,0,0,0
4038,0,90.3536,0,0,85.03,0,0,0
4039,0,90.3536,0,0,85.03,0,0,0
4040,0,90.3536,0,0,85.03,0,0,0
4041,0,90.3536,0,0,85.03,0,0,0
4042,0,90.3536,0,0,85.03,0,0,0
4043,0,90.3536,0,0,85.03,0,0,0
4044,0,90.3536,0,0,85.03,0,0,0
4045,0,90.3536,0,0,85.03,0,0,0
4046,0,90.3536,0,0,85.03,0,0,0
4047,0,90.3536,0,0,85.03,0,0,0
4048,0,90.3536,0,0,85.03,0,0,0
4049,0,90.3536,0,0,85.03,0,0,0
4050,0,90.3536,0,0,85.03,0,0,0
4051,0,90.3536,0,0,85.03,0,0,0
4052,0,90.3536,0,0,85.03,0,0,0
4053,0,90.3536,0,0,85.03,0,0,0
4054,0,90.3536,0,0,85.03,0,0,0
4055,0,90.3536,0,0,85.03,0,0,0
4056,0,90.3536,0,0,85.03,0,0,0
4057,0,90.3536,0,0,85.03,0,0,0
4058,0,90.3536,0,0,85.03,0,0,0
4059,0,90.3536,0,0,85.03,0,0,0
4060,0,90.3536,0,0,85.03,0,0,0
4061,0,90.3536,0,0,85.03,0,0,0
4062,0,90.3536,0,0,85.03,0,0,0
4063,0,90.3536,0,0,85.03,0,0,0
4064,0,90.3536,0,0,85.03,0,0,0
4065,0,90.3536,0,0,85.03,0,0,0
4066,0,90.3536,0,0,85.03,0,0,0
4067,0,90.3536,0,0,85.03,0,0,0
4068,0,90.3536,0,0,85.03,0,0,0
4069,0,90.3536,0,0,85.03,0,0,0
4070,0,90.3536,0,0,85.03,0,0,0
4071,0,90.3536,0,0,85.03,0,0,0
4072,0,90.3536,0,0,85.03,0,0,0
4073,0,90.3536,0,0,85.03,0,0,0
4074,0,90.3536,0,0,85.03,0,0,0
4075,0,90.3536,0,0,85.03,0,0,0
4076,0,90.3536,0,0,85.03,0,0,0
4077,0,90.3536,0,0,85.03,0,0,0
4078,0,90.3536,0,0,85.03,0,0,0
4079,0,90.3536,0,0,85.03,0,0,0
4080,0,90.3536,0,0,85.03,0,0,0
4081,0,90.3536,0,0,85.03,0,0,0
4082,0,90.3536,0,0,85.03,0,0,0
4083,0,90.3536,0,0,85.03,0,0,0
4084,0,90.3536,0,0,85.03,0,0,0
4085,0,90.3536,0,0,85.03,0,0,0
4086,0,90.3536,0,0,85.03,0,0,0
4087,0,90.3536,0,0,85.03,0,0,0
4088,0,90.3536,0,0,85.03,0,0,0
4089,0,90.3536,0,0,85.03,0,0,0
4090,0,90.3536,0,0,85.03,0,0,0
4091,0,90.3536,0,0,85.03,0,0,0
4092,0,90.3536,0,0,85.03,0,0,0
4093,0,90.3536,0,0,85.03,0,0,0
4094,0,90.3536,0,0,85.03,0,0,0
4095,0,90.3536,0,0,85.03,0,0,0
4096,0,90.3536,0,0,85.03,0,0,0
4097,0,90.3536,0,0,85.03,0,0,0
4098,0,90.3536,0,0,85.03,0,0,0
4099,0,90.3536,0,0,85.03,0,0,0
4100,0,90.3536,0,0,85.03,0,0,0
4101,0,90.3536,0,0,85.03,0,0,0
4102,0,90.3536,0,0,85.03,0,0,0
4103,0,90.3536,0,0,85.03,0,0,0
4104,0,90.3536,0,0,85.03,0,0,0
4105,0,90.3536,0,0,85.03,0,0,0
4106,0,90.3536,0,0,85.03,0,0,0
4107,0,90.3536,0,0,85.03,0,0,0
4108,0,90.3536,0,0,85.03,0,0,0
4109,0,90.3536,0,0,85.03,0,0,0
4110,0,90.3536,0,0,85.03,0,0,0
4111,0,90.3536,0,0,85.03,0,0,0
4112,0,90.3536,0,0,85.03,0,0,0
4113,0,90.3536,0,0,85.03,0,0,0
4114,0,90.3536,0,0,85.03,0,0,0
4115,0,90.3536,0,0,85.03,0,0,0
4116,0,90.3536,0,0,85.03,0,0,0
4117,0,90.3536,0,0,85.03,0,0,0
4118,0,90.3536,0,0,85.03,0,0,0
4119,0,90.3536,0,0,85.03,0,0,0
4120,0,90.3536,0,0,85.03,0,0,0
4121,0,90.3536,0,0,85.03,0,0,0
4122,0,90.3536,0,0,85.03,0,0,0
4123,0,90.3536,0,0,85.03,0,0,0
4124,0,90.3536,0,0,85.03,0,0,0
4125,0,90.3536,0,0,85.03,0,0,0
4126,0,90.3536,0,0,85.03,0,0,0
4127,0,90.3536,0,0,85.03,0,0,0
4128,0,90.3536,0,0,85.03,0,0,0
4129,0,90.3536,0,0,85.03,0,0,0
4130,0,90.3536,0,0,85.03,0,0,0
4131,0,90.3536,0,0,85.03,0,0,0
4132,0,6.35356,0,0,1.03004,0,0,0
4133,0,86.8536,0,0,81.53,0,0,0
4134,0,86.8536,0,0,81.53,0,0,0
4135,0,86.8536,0,0,81.53,0,0,0
4136,0,86.8536,0,0,81.53,0,0,0
4137,0,86.8536,0,0,81.53,0,0,0
4138,0,86.8536,0,0,81.53,0,0,0
4139,0,86.8536,0,0,81.53,0,0,0
4140,0,86.8536,0,0,81.53,0,0,0
4141,0,86.8536,0,0,81.53,0,0,0
4142,0,86.8536,0,0,81.53,0,0,0
4143,0,86.8536,0,0,81.53,0,0,0
4144,0,86.8536,0,0,81.53,0,0,0
4145,0,86.8536,0,0,81.53,0,0,0
4146,0,86.8536,0,0,81.53,0,0,0
4147,0,87.3536,0,0,82.03,0,0,0
4148,0,87.3536,0,0,82.03,0,0,0
4149,0,87.3536,0,0,82.03,0,0,0
4150,0,87.3536,0,0,82.03,0,0,0
4151,0,87.3536,0,0,82.03,0,0,0
4152,0,87.3536,0,0,82.03,0,0,0
4153,0,87.3536,0,0,82.03,0,0,0
4154,0,87.3536,0,0,82.03,0,0,0
4155,0,87.3536,0,0,82.03,0,0,0
4156,0,87.3536,0,0,82.03,0,0,0
4157,0,87.3536,0,0,82.03,0,0,0
4158,0,87.3536,0,0,82.03,0,0,0
4159,0,87.3536,0,0,82.03,0,0,0
4160,0,87.3536,0,0,82.03,0,0,0
4161,0,87.3536,0,0,82.03,0,0,0
4162,0,87.3536,0,0,82.03,0,0,0
4163,0,87.3536,0,0,82.03,0,0,0
4164,0,87.3536,0,0,82.03,0,0,0
4165,0,87.3536,0,0,82.03,0,0,0
4166,0,87.3536,0,0,82.03,0,0,0
4167,0,87.8536,0,0,82.53,0,0,0
4168,0,87.8536,0,0,82.53,0,0,0
4169,0,87.8536,0,0,82.53,0,0,0
4170,0,87.8536,0,0,82.53,0,0,0
4171,0,87.8536,0,0,82.53,0,0,0
4172,0,87.8536,0,0,82.53,0,0,0
4173,0,87.8536,0,0,82.53,0,0,0
4174,0,87.8536,0,0,82.53,0,0,0
4175,0,87.8536,0,0,82.53,0,0,0
4176,0,87.8536,0,0,82.53,0,0,0
4177,0,87.8536,0,0,82.53,0,0,0
4178,0,87.8536,0,0,82.53,0,0,0
4179,0,87.8536,0,0,82.53,0,0,0
4180,0,87.8536,0,0,82.53,0,0,0
4181,0,87.8536,0,0,82.53,0,0,0
4182,0,87.8536,0,0,82.53,0,0,0
4183,0,87.8536,0,0,82.53,0,0,0
4184,0,87.8536,0,0,82.53,0,0,0
4185,0,87.8536,0,0,82.53,0,0,0
4186,0,87.8536,0,0,82.53,0,0,0
4187,0,87.8536,0,0,82.53,0,0,0
4188,0,87.8536,0,0,82.53,0,0,0
4189,0,87.8536,0,0,82.53,0,0,0
4190,0,87.8536,0,0,82.53,0,0,0
4191,0,87.8536,0,0,82.53,0,0,0
4192,0,87.8536,0,0,82.53,0,0,0
4193,0,87.8536,0,0,82.53,0,0,0
4194,0,87.8536,0,0,82.53,0,0,0
4195,0,87.8536,0,0,82.53,0,0,0
4196,0,87.8536,0,0,82.53,0,0,0
4197,0,87.8536,0,0,82.53,0,0,0
4198,0,87.8536,0,0,82.53,0,0,0
4199,0,87.8536,0,0,82.53,0,0,0
4200,0,88.3536,0,0,83.03,0,0,0
4201,0,88.3536,0,0,83.03,0,0,0
4202,0,88.3536,0,0,83.03,0,0,0
4203,0,88.3536,0,0,83.03,0,0,0
4204,0,88.3536,0,0,83.03,0,0,0
4205,0,88.3536,0,0,83.03,0,0,0
4206,0,88.3536,0,0,83.03,0,0,0
4207,0,88.3536,0,0,83.03,0,0,0
4208,0,88.3536,0,0,83.03,0,0,0
4209,0,88.3536,0,0,83.03,0,0,0
4210,0,88.3536,0,0,83.03,0,0,0
4211,0,88.3536,0,0,83.03,0,0,0
4212,0,88.3536,0,0,83.03,0,0,0
4213,0,88.3536,0,0,83.03,0,0,0
4214,0,88.3536,0,0,83.03,0,0,0
4215,0,88.3536,0,0,83.03,0,0,0
4216,0,88.3536,0,0,83.03,0,0,0
4217,0,88.3536,0,0,83.03,0,0,0
4218,0,88.3536,0,0,83.03,0,0,0
4219,0,88.3536,0,0,83.03,0,0,0
4220,0,88.3536,0,0,83.03,0,0,0
4221,0,88.3536,0,0,83.03,0,0,0
4222,0,88.8536,0,0,83.53,0,0,0
4223,0,88.8536,0,0,83.53,0,0,0
4224,0,88.8536,0,0,83.53,0,0,0
4225,0,88.8536,0,0,83.53,0,0,0
4226,0,88.8536,0,0,83.53,0,0,0
4227,0,88.8536,0,0,83.53,0,0,0
4228,0,88.8536,0,0,83.53,0,0,0
4229,0,88.8536,0,0,83.53,0,0,0
4230,0,88.8536,0,0,83.53,0,0,0
4231,0,88.8536,0,0,83.53,0,0,0
4232,0,88.8536,0,0,83.53,0,0,0
4233,0,88.8536,0,0,83.53,0,0,0
4234,0,88.8536,0,0,83.53,0,0,0
4235,0,88.8536,0,0,83.53,0,0,0
4236,0,88.8536,0,0,83.53,0,0,0
4237,0,88.8536,0,0,83.53,0,0,0
4238,0,88.8536,0,0,83.53,0,0,0
4239,0,88.8536,0,0,83.53,0,0,0
4240,0,88.8536,0,0,83.53,0,0,0
4241,0,88.8536,0,0,83.53,0,0,0
4242,0,88.8536,0,0,83.53,0,0,0
4243,0,88.8536,0,0,83.53,0,0,0
4244,0,88.8536,0,0,83.53,0,0,0
4245,0,88.8536,0,0,83.53,0,0,0
4246,0,88.8536,0,0,83.53,0,0,0
4247,0,88.8536,0,0,83.53,0,0,0
4248,0,88.8536,0,0,83.53,0,0,0
4249,0,88.8536,0,0,83.53,0,0,0
4250,0,88.8536,0,0,83.53,0,0,0
4251,0,88.8536,0,0,83.53,0,0,0
4252,0,88.8536,0,0,83.53,0,0,0
4253,0,88.8536,0,0,83.53,0,0,0
4254,0,88.8536,0,0,83.53,0,0,0
4255,0,88.8536,0,0,83.53,0,0,0
4256,0,88.8536,0,0,83.53,0,0,0
4257,0,88.8536,0,0,83.53,0,0,0
4258,0,88.8536,0,0,83.53,0,0,0
4259,0,88.8536,0,0,83.53,0,0,0
4260,0,88.8536,0,0,83.53,0,0,0
4261,0,88.8536,0,0,83.53,0,0,0
4262,0,88.8536,0,0,83.53,0,0,0
4263,0,88.8536,0,0,83.53,0,0,0
4264,0,88.8536,0,0,83.53,0,0,0
4265,0,88.8536,0,0,83.53,0,0,0
4266,0,88.8536,0,0,83.53,0,0,0
4267,0,89.3536,0,0,84.03,0,0,0
4268,0,89.3536,0,0,84.03,0,0,0
4269,0,89.3536,0,0,84.03,0,0,0
4270,0,89.3536,0,0,84.03,0,0,0
4271,0,89.3536,0,0,84.03,0,0,0
4272,0,89.3536,0,0,84.03,0,0,0
4273,0,89.3536,0,0,84.03,0,0,0
4274,0,89.3536,0,0,84.03,0,0,0
4275,0,89.3536,0,0,84.03,0,0,0
4276,0,89.3536,0,0,84.03,0,0,0
4277,0,89.3536,0,0,84.03,0,0,0
4278,0,89.3536,0,0,84.03,0,0,0
4279,0,89.3536,0,0,84.03,0,0,0
4280,0,89.3536,0,0,84.03,0,0,0
4281,0,89.3536,0,0,84.03,0,0,0
4282,0,89.3536,0,0,84.03,0,0,0
4283,0,89.3536,0,0,84.03,0,0,0
4284,0,89.3536,0,0,84.03,0,0,0
4285,0,89.3536,0,0,84.03,0,0,0
4286,0,89.3536,0,0,84.03,0,0,0
4287,0,89.3536,0,0,84.03,0,0,0
4288,0,89.3536,0,0,84.03,0,0,0
4289,0,89.3536,0,0,84.03,0,0,0
4290,0,89.3536,0,0,84.03,0,0,0
4291,0,89.3536,0,0,84.03,0,0,0
4292,0,89.3536,0,0,84.03,0,0,0
4293,0,89.3536,0,0,84.03,0,0,0
4294,0,89.3536,0,0,84.03,0,0,0
4295,0,89.3536,0,0,84.03,0,0,0
4296,0,89.3536,0,0,84.03,0,0,0
4297,0,89.3536,0,0,84.03,0,0,0
4298,0,89.3536,0,0,84.03,0,0,0
4299,0,89.3536,0,0,84.03,0,0,0
4300,0,89.3536,0,0,84.03,0,0,0
4301,0,89.3536,0,0,84.03,0,0,0
4302,0,89.3536,0,0,84.03,0,0,0
4303,0,89.3536,0,0,84.03,0,0,0
4304,0,89.3536,0,0,84.03,0,0,0
4305,0,89.3536,0,0,84.03,0,0,0
4306,0,89.3536,0,0,84.03,0,0,0
4307,0,89.3536,0,0,84.03,0,0,0
4308,0,89.3536,0,0,84.03,0,0,0
4309,0,89.3536,0,0,84.03,0,0,0
4310,0,89.3536,0,0,84.03,0,0,0
4311,0,89.3536,0,0,84.03,0,0,0
4312,0,89.3536,0,0,84.03,0,0,0
4313,0,89.3536,0,0,84.03,0,0,0
4314,0,89.3536,0,0,84.03,0,0,0
4315,0,89.3536,0,0,84.03,0,0,0
4316,0,89.3536,0,0,84.03,0,0,0
4317,0,89.3536,0,0,84.03,0,0,0
4318,0,89.8536,0,0,84.53,0,0,0
4319,0,89.8536,0,0,84.53,0,0,0
4320,0,89.8536,0,0,84.53,0,0,0
4321,0,89.8536,0,0,84.53,0,0,0
4322,0,89.8536,0,0,84.53,0,0,0
4323,0,89.8536,0,0,84.53,0,0,0
4324,0,89.8536,0,0,84.53,0,0,0
4325,0,89.8536,0,0,84.53,0,0,0
4326,0,89.8536,0,0,84.53,0,0,0
4327,0,89.8536,0,0,84.53,0,0,0
4328,0,89.8536,0,0,84.53,0,0,0
4329,0,89.8536,0,0,84.53,0,0,0
4330,0,89.8536,0,0,84.53,0,0,0
4331,0,89.8536,0,0,84.53,0,0,0
4332,0,89.8536,0,0,84.53,0,0,0
4333,0,89.8536,0,0,84.53,0,0,0
4334,0,89.8536,0,0,84.53,0,0,0
4335,0,89.8536,0,0,84.53,0,0,0
4336,0,89.8536,0,0,84.53,0,0,0
4337,0,89.8536,0,0,84.53,0,0,0
4338,0,89.8536,0,0,84.53,0,0,0
4339,0,89.8536,0,0,84.53,0,0,0
4340,0,89.8536,0,0,84.53,0,0,0
4341,0,89.8536,0,0,84.53,0,0,0
4342,0,89.8536,0,0,84.53,0,0,0
4343,0,89.8536,0,0,84.53,0,0,0
4344,0,89.8536,0,0,84.53,0,0,0
4345,0,89.8536,0,0,84.53,0,0,0
4346,0,89.8536,0,0,84.53,0,0,0
4347,0,89.8536,0,0,84.53,0,0,0
4348,0,89.8536,0,0,84.53,0,0,0
4349,0,89.8536,0,0,84.53,0,0,0
4350,0,89.8536,0,0,84.53,0,0,0
4351,0,89.8536,0,0,84.53,0,0,0
4352,0,89.8536,0,0,84.53,0,0,0
4353,0,89.8536,0,0,84.53,0,0,0
4354,0,89.8536,0,0,84.53,0,0,0
4355,0,89.8536,0,0,84.53,0,0,0
4356,0,89.8536,0,0,84.53,0,0,0
4357,0,89.8536,0,0,84.53,0,0,0
4358,0,89.8536,0,0,84.53,0,0,0
4359,0,89.8536,0,0,84.53,0,0,0
4360,0,89.8536,0,0,84.53,0,0,0
4361,0,89.8536,0,0,84.53,0,0,0
4362,0,89.8536,0,0,84.53,0,0,0
4363,0,89.8536,0,0,84.53,0,0,0
4364,0,89.8536,0,0,84.53,0,0,0
4365,0,89.8536,0,0,84.53,0,0,0
4366,0,89.8536,0,0,84.53,0,0,0
4367,0,89.8536,0,0,84.53,0,0,0
4368,0,89.8536,0,0,84.53,0,0,0
4369,0,89.8536,0,0,84.53,0,0,0
4370,0,89.8536,0,0,84.53,0,0,0
4371,0,89.8536,0,0,84.53,0,0,0
4372,0,89.8536,0,0,84.53,0,0,0
4373,0,89.8536,0,0,84.53,0,0,0
4374,0,89.8536,0,0,84.53,0,0,0
4375,0,89.8536,0,0,84.53,0,0,0
4376,0,89.8536,0,0,84.53,0,0,0
4377,0,89.8536,0,0,84.53,0,0,0
4378,0,89.8536,0,0,84.53,0,0,0
4379,0,89.8536,0,0,84.53,0,0,0
4380,0,89.8536,0,0,84.53,0,0,0
4381,0,89.8536,0,0,84.53,0,0,0
4382,0,89.8536,0,0,84.53,0,0,0
4383,0,89.8536,0,0,84.53,0,0,0
4384,0,89.8536,0,0,84.53,0,0,0
4385,0,89.8536,0,0,84.53,0,0,0
4386,0,89.8536,0,0,84.53,0,0,0
4387,0,89.8536,0,0,84.53,0,0,0
4388,0,89.8536,0,0,84.53,0,0,0
4389,0,89.8536,0,0,84.53,0,0,0
4390,0,89.8536,0,0,84.53,0,0,0
4391,0,89.8536,0,0,84.53,0,0,0
4392,0,89.8536,0,0,84.53,0,0,0
4393,0,89.8536,0,0,84.53,0,0,0
4394,0,89.8536,0,0,84.53,0,0,0
4395,0,89.8536,0,0,84.53,0,0,0
4396,0,89.8536,0,0,84.53,0,0,0
4397,0,89.8536,0,0,84.53,0,0,0
4398,0,89.8536,0,0,84.53,0,0,0
4399,0,89.8536,0,0,84.53,0,0,0
4400,0,89.8536,0,0,84.53,0,0,0
4401,0,89.8536,0,0,84.53,0,0,0
4402,0,89.8536,0,0,84.53,0,0,0
4403,0,89.8536,0,0,84.53,0,0,0
4404,0,89.8536,0,0,84.53,0,0,0
4405,0,89.8536,0,0,84.53,0,0,0
4406,0,89.8536,0,0,84.53,0,0,0
4407,0,89.8536,0,0,84.53,0,0,0
4408,0,89.8536,0,0,84.53,0,0,0
4409,0,89.8536,0,0,84.53,0,0,0
4410,0,89.8536,0,0,84.53,0,0,0
4411,0,89.8536,0,0,84.53,0,0,0
4412,0,89.8536,0,0,84.53,0,0,0
4413,0,89.8536,0,0,84.53,0,0,0
4414,0,89.8536,0,0,84.53,0,0,0
4415,0,89.8536,0,0,84.53,0,0,0
4416,0,89.8536,0,0,84.53,0,0,0
4417,0,89.8536,0,0,84.53,0,0,0
4418,0,89.8536,0,0,84.53,0,0,0
4419,0,89.8536,0,0,84.53,0,0,0
4420,0,89.8536,0,0,84.53,0,0,0
4421,0,89.8536,0,0,84.53,0,0,0
4422,0,89.8536,0,0,84.53,0,0,0
4423,0,89.8536,0,0,84.53,0,0,0
4424,0,89.8536,0,0,84.53,0,0,0
4425,0,89.8536,0,0,84.53,0,0,0
4426,0,89.8536,0,0,84.53,0,0,0
4427,0,89.8536,0,0,84.53,0,0,0
4428,0,89.8536,0,0,84.53,0,0,0
4429,0,89.8536,0,0,84.53,0,0,0
4430,0,89.8536,0,0,84.53,0,0,0
4431,0,89.8536,0,0,84.53,0,0,0
4432,0,89.8536,0,0,84.53,0,0,0
4433,0,89.8536,0,0,84.53,0,0,0
4434,0,89.8536,0,0,84.53,0,0,0
4435,0,89.8536,0,0,84.53,0,0,0
4436,0,89.8536,0,0,84.53,0,0,0
4437,0,89.8536,0,0,84.53,0,0,0
4438,0,89.8536,0,0,84.53,0,0,0
4439,0,89.8536,0,0,84.53,0,0,0
4440,0,89.8536,0,0,84.53,0,0,0
4441,0,89.8536,0,0,84.53,0,0,0
4442,0,89.8536,0,0,84.53,0,0,0
4443,0,89.8536,0,0,84.53,0,0,0
4444,0,89.8536,0,0,84.53,0,0,0
4445,0,89.8536,0,0,84.53,0,0,0
4446,0,89.8536,0,0,84.53,0,0,0
4447,0,89.8536,0,0,84.53,0,0,0
4448,0,89.8536,0,0,84.53,0,0,0
4449,0,89.8536,0,0,84.53,0,0,0
4450,0,89.8536,0,0,84.53,0,0,0
4451,0,89.8536,0,0,84.53,0,0,0
4452,0,89.8536,0,0,84.53,0,0,0
4453,0,89.8536,0,0,84.53,0,0,0
4454,0,89.8536,0,0,84.53,0,0,0
4455,0,89.8536,0,0,84.53,0,0,0
4456,0,89.8536,0,0,84.53,0,0,0
4457,0,89.8536,0,0,84.53,0,0,0
4458,0,89.8536,0,0,84.53,0,0,0
4459,0,89.8536,0,0,84.53,0,0,0
4460,0,89.8536,0,0,84.53,0,0,0
4461,0,89.8536,0,0,84.53,0,0,0
4462,0,89.8536,0,0,84.53,0,0,0
4463,0,89.8536,0,0,84.53,0,0,0
4464,0,89.8536,0,0,84.53,0,0,0
4465,0,89.8536,0,0,84.53,0,0,0
4466,0,89.8536,0,0,84.53,0,0,0
4467,0,89.8536,0,0,84.53,0,0,0
4468,0,89.8536,0,0,84.53,0,0,0
4469,0,89.8536,0,0,84.53,0,0,0
4470,0,89.8536,0,0,84.53,0,0,0
4471,0,89.8536,0,0,84.53,0,0,0
4472,0,89.8536,0,0,84.53,0,0,0
4473,0,89.8536,0,0,84.53,0,0,0
4474,0,89.8536,0,0,84.53,0,0,0
4475,0,89.8536,0,0,84.53,0,0,0
4476,0,89.8536,0,0,84.53,0,0,0
4477,0,89.8536,0,0,84.53,0,0,0
4478,0,89.8536,0,0,84.53,0,0,0
4479,0,89.8536,0,0,84.53,0,0,0
4480,0,89.8536,0,0,84.53,0,0,0
4481,0,89.8536,0,0,84.53,0,0,0
4482,0,89.8536,0,0,84.53,0,0,0
4483,0,89.8536,0,0,84.53,0,0,0
4484,0,89.8536,0,0,84.53,0,0,0
4485,0,89.8536,0,0,84.53,0,0,0
4486,0,89.8536,0,0,84.53,0,0,0
4487,0,89.8536,0,0,84.53,0,0,0
4488,0,89.8536,0,0,84.53,0,0,0
4489,0,89.8536,0,0,84.53,0,0,0
4490,0,89.8536,0,0,84.53,0,0,0
4491,0,89.8536,0,0,84.53,0,0,0
4492,0,89.8536,0,0,84.53,0,0,0
4493,0,89.8536,0,0,84.53,0,0,0
4494,0,89.8536,0,0,84.53,0,0,0
4495,0,89.8536,0,0,84.53,0,0,0
4496,0,89.8536,0,0,84.53,0,0,0
4497,0,89.8536,0,0,84.53,0,0,0
4498,0,89.8536,0,0,84.53,0,0,0
4499,0,89.8536,0,0,84.53,0,0,0
4500,0,89.8536,0,0,84.53,0,0,0
4501,0,89.8536,0,0,84.53,0,0,0
4502,0,89.8536,0,0,84.53,0,0,0
4503,0,89.8536,0,0,84.53,0,0,0
4504,0,89.8536,0,0,84.53,0,0,0
4505,0,89.8536,0,0,84.53,0,0,0
4506,0,89.8536,0,0,84.53,0,0,0
4507,0,89.8536,0,0,84.53,0,0,0
4508,0,89.8536,0,0,84.53,0,0,0
4509,0,89.8536,0,0,84.53,0,0,0
4510,0,89.8536,0,0,84.53,0,0,0
4511,0,89.8536,0,0,84.53,0,0,0
4512,0,89.8536,0,0,84.53,0,0,0
4513,0,89.8536,0,0,84.53,0,0,0
4514,0,89.8536,0,0,84.53,0,0,0
4515,0,89.8536,0,0,84.53,0,0,0
4516,0,89.8536,0,0,84.53,0,0,0
4517,0,89.8536,0,0,84.53,0,0,0
4518,0,89.8536,0,0,84.53,0,0,0
4519,0,89.8536,0,0,84.53,0,0,0
4520,0,89.8536,0,0,84.53,0,0,0
4521,0,89.8536,0,0,84.53,0,0,0
4522,0,89.8536,0,0,84.53,0,0,0
4523,0,89.8536,0,0,84.53,0,0,0
4524,0,89.8536,0,0,84.53,0,0,0
4525,0,89.8536,0,0,84.53,0,0,0
4526,0,89.8536,0,0,84.53,0,0,0
4527,0,89.8536,0,0,84.53,0,0,0
4528,0,89.8536,0,0,84.53,0,0,0
4529,0,89.8536,0,0,84.53,0,0,0
4530,0,89.8536,0,0,84.53,0,0,0
4531,0,89.8536,0,0,84.53,0,0,0
4532,0,89.8536,0,0,84.53,0,0,0
4533,0,89.8536,0,0,84.53,0,0,0
4534,0,89.8536,0,0,84.53,0,0,0
4535,0,89.8536,0,0,84.53,0,0,0
4536,0,89.8536,0,0,84.53,0,0,0
4537,0,89.8536,0,0,84.53,0,0,0
4538,0,89.8536,0,0,84.53,0,0,0
4539,0,89.8536,0,0,84.53,0,0,0
4540,0,89.8536,0,0,84.53,0,0,0
4541,0,89.8536,0,0,84.53,0,0,0
4542,0,89.8536,0,0,84.53,0,0,0
4543,0,89.8536,0,0,84.53,0,0,0
4544,0,89.8536,0,0,84.53,0,0,0
4545,0,89.8536,0,0,84.53,0,0,0
4546,0,89.8536,0,0,84.53,0,0,0
4547,0,89.8536,0,0,84.53,0,0,0
4548,0,89.8536,0,0,84.53,0,0,0
4549,0,89.8536,0,0,84.53,0,0,0
4550,0,89.8536,0,0,84.53,0,0,0
4551,0,89.8536,0,0,84.53,0,0,0
4552,0,89.8536,0,0,84.53,0,0,0
4553,0,89.8536,0,0,84.53,0,0,0
4554,0,89.8536,0,0,84.53,0,0,0
4555,0,90.3536,0,0,85.03,0,0,0
4556,0,90.3536,0,0,85.03,0,0,0
4557,0,90.3536,0,0,85.03,0,0,0
4558,0,90.3536,0,0,85.03,0,0,0
4559,0,90.3536,0,0,85.03,0,0,0
4560,0,90.3536,0,0,85.03,0,0,0
4561,0,90.3536,0,0,85.03,0,0,0
4562,0,90.3536,0,0,85.03,0,0,0
4563,0,90.3536,0,0,85.03,0,0,0
4564,0,90.3536,0,0,85.03,0,0,0
4565,0,90.3536,0,0,85.03,0,0,0
4566,0,90.3536,0,0,85.03,0,0,0
4567,0,90.3536,0,0,85.03,0,0,0
4568,0,90.3536,0,0,85.03,0,0,0
4569,0,90.3536,0,0,85.03,0,0,0
4570,0,90.3536,0,0,85.03,0,0,0
4571,0,90.3536,0,0,85.03,0,0,0
4572,0,90.3536,0,0,85.03,0,0,0
4573,0,90.3536,0,0,85.03,0,0,0
4574,0,90.3536,0,0,85.03,0,0,0
4575,0,90.3536,0,0,85.03,0,0,0
4576,0,90.3536,0,0,85.03,0,0,0
4577,0,90.3536,0,0,85.03,0,0,0
4578,0,90.3536,0,0,85.03,0,0,0
4579,0,90.3536,0,0,85.03,0,0,0
4580,0,90.3536,0,0,85.03,0,0,0
4581,0,90.3536,0,0,85.03,0,0,0
4582,0,90.3536,0,0,85.03,0,0,0
4583,0,90.3536,0,0,85.03,0,0,0
4584,0,90.3536,0,0,85.03,0,0,0
4585,0,90.3536,0,0,85.03,0,0,0
4586,0,90.3536,0,0,85.03,0,0,0
4587,0,90.3536,0,0,85.03,0,0,0
4588,0,90.3536,0,0,85.03,0,0,0
4589,0,90.3536,0,0,85.03,0,0,0
4590,0,90.3536,0,0,85.03,0,0,0
4591,0,90.3536,0,0,85.03,0,0,0
4592,0,90.3536,0,0,85.03,0,0,0
4593,0,90.3536,0,0,85.03,0,0,0
4594,0,90.3536,0,0,85.03,0,0,0
4595,0,90.3536,0,0,85.03,0,0,0
4596,0,90.3536,0,0,85.03,0,0,0
4597,0,90.3536,0,0,85.03,0,0,0
4598,0,90.3536,0,0,85.03,0,0,0
4599,0,90.3536,0,0,85.03,0,0,0
4600,0,90.3536,0,0,85.03,0,0,0
4601,0,90.3536,0,0,85.03,0,0,0
4602,0,90.3536,0,0,85.03,0,0,0
4603,0,90.3536,0,0,85.03,0,0,0
4604,0,90.3536,0,0,85.03,0,0,0
4605,0,90.3536,0,0,85.03,0,0,0
4606,0,90.3536,0,0,85.03,0,0,0
4607,0,90.3536,0,0,85.03,0,0,0
4608,0,90.3536,0,0,85.03,0,0,0
4609,0,90.3536,0,0,85.03,0,0,0
4610,0,90.3536,0,0,85.03,0,0,0
4611,0,90.3536,0,0,85.03,0,0,0
4612,0,90.3536,0,0,85.03,0,0,0
4613,0,90.3536,0,0,85.03,0,0,0
4614,0,90.3536,0,0,85.03,0,0,0
4615,0,90.3536,0,0,85.03,0,0,0
4616,0,90.3536,0,0,85.03,0,0,0
4617,0,90.3536,0,0,85.03,0,0,0
4618,0,90.3536,0,0,85.03,0,0,0
